# file...... time_results/line_in_A_pv/overhead_line_losses.csv
# date...... Sun Dec 10 19:41:19 2017
# user...... ericlinxie
# host...... (null)
# group..... class=overhead_line
# property.. current_in_A
# limit..... 0
# interval.. 0
# timestamp,line_632-645,line_645-646,line_630-632,line_632-6321,line_6321-671,line_671-680,line_671-684,line_684-611,line_632-633
2000-08-02 00:00:00 HDT,+0+0j,+0+0j,+494.366-265.859j,+430.055-216.096j,+425.558-213.105j,-4.01835e-05+0.00358225j,+49.0417-39.8234j,+0+0j,+64.3111-49.7707j
2000-08-02 01:00:00 HDT,+0+0j,+0+0j,+494.366-265.859j,+430.055-216.096j,+425.558-213.105j,-4.01835e-05+0.00358225j,+49.0417-39.8234j,+0+0j,+64.3111-49.7707j
2000-08-02 02:00:00 HDT,+0+0j,+0+0j,+494.366-265.859j,+430.055-216.096j,+425.558-213.105j,-4.01835e-05+0.00358225j,+49.0417-39.8234j,+0+0j,+64.3111-49.7707j
2000-08-02 03:00:00 HDT,+0+0j,+0+0j,+494.366-265.859j,+430.055-216.096j,+425.558-213.105j,-4.01835e-05+0.00358225j,+49.0417-39.8234j,+0+0j,+64.3111-49.7707j
2000-08-02 04:00:00 HDT,+0+0j,+0+0j,+494.366-265.859j,+430.055-216.096j,+425.558-213.105j,-4.01835e-05+0.00358225j,+49.0417-39.8234j,+0+0j,+64.3111-49.7707j
2000-08-02 05:00:00 HDT,+0+0j,+0+0j,+494.366-265.859j,+430.055-216.096j,+425.558-213.105j,-4.01835e-05+0.00358225j,+49.0417-39.8234j,+0+0j,+64.3111-49.7707j
2000-08-02 06:00:00 HDT,+0+0j,+0+0j,+434.845-253.957j,+370.497-204.704j,+365.999-201.755j,-59.7111+5.53658j,+49.7853-39.5301j,+0+0j,+64.3483-49.2602j
2000-08-02 07:00:00 HDT,+0+0j,+0+0j,+257.47-222.255j,+193.022-174.491j,+188.521-171.663j,-237.224+18.7032j,+51.9701-38.6299j,+0+0j,+64.4491-47.7716j
2000-08-02 08:00:00 HDT,+0+0j,+0+0j,+169.029-219.522j,+104.484-172.447j,+99.9778-169.676j,-326.159+12.7064j,+52.9641-38.1056j,+0+0j,+64.5463-47.0826j
2000-08-02 09:00:00 HDT,+0+0j,+0+0j,-57.89-199.054j,-122.577-153.772j,-127.085-151.146j,-552.57+10.837j,+55.6123-36.8241j,+0+0j,+64.6875-45.2899j
2000-08-02 10:00:00 HDT,+0+0j,+0+0j,-270.039-211.533j,-334.939-167.827j,-339.456-165.329j,-764.817-21.5579j,+57.8976-35.4463j,+0+0j,+64.9011-43.7139j
2000-08-02 11:00:00 HDT,+0+0j,+0+0j,-295.271-244.573j,-360.33-201.008j,-364.858-198.523j,-791.863-56.8639j,+58.0155-35.1012j,+0+0j,+65.0594-43.5734j
2000-08-02 12:00:00 HDT,+0+0j,+0+0j,-769.059-243.588j,-834.253-203.526j,-838.767-201.322j,-1260.03-98.9225j,+63.2954-32.1592j,+0+0j,+65.1947-40.0694j
2000-08-02 13:00:00 HDT,+0+0j,+0+0j,+483.213-279.05j,+423.691-224.564j,+419.579-221.163j,-0.0999561+0.00356146j,+43.0565-48.9822j,+0+0j,+59.5229-54.493j
2000-08-02 14:00:00 HDT,+0+0j,+0+0j,-745.638+230.796j,-811.235+270.167j,-815.778+272.313j,-1235.76+383.254j,+63.8531-30.8708j,+0+0j,+65.5975-39.379j
2000-08-02 15:00:00 HDT,+0+0j,+0+0j,+473.123-302.809j,+414.053-245.648j,+409.978-242.031j,-0.0999323+0.00353356j,+39.0047-50.0777j,+0+0j,+59.0706-57.168j
2000-08-02 16:00:00 HDT,+0+0j,+0+0j,-511.791+220.287j,-576.144+261.578j,-580.603+263.891j,-1000.85+394.588j,+61.8511-34.4845j,+0+0j,+64.3529-41.2986j
2000-08-02 17:00:00 HDT,+0+0j,+0+0j,+485.77-290.94j,+424.276-236.271j,+420.001-232.865j,-0.0999729+0.00354494j,+42.5081-45.8821j,+0+0j,+61.4945-54.6771j
2000-08-02 18:00:00 HDT,+0+0j,+0+0j,+398.797-229.257j,+334.187-180.372j,+329.668-177.455j,-97.1293+26.872j,+50.2164-38.9466j,+0+0j,+64.6112-48.8919j
2000-08-02 19:00:00 HDT,+0+0j,+0+0j,+494.366-265.859j,+430.055-216.096j,+425.558-213.105j,-4.01835e-05+0.00358225j,+49.0417-39.8234j,+0+0j,+64.3111-49.7707j
2000-08-02 20:00:00 HDT,+0+0j,+0+0j,+494.366-265.859j,+430.055-216.096j,+425.558-213.105j,-4.01835e-05+0.00358225j,+49.0417-39.8234j,+0+0j,+64.3111-49.7707j
2000-08-02 21:00:00 HDT,+0+0j,+0+0j,+494.366-265.859j,+430.055-216.096j,+425.558-213.105j,-4.01835e-05+0.00358225j,+49.0417-39.8234j,+0+0j,+64.3111-49.7707j
2000-08-02 22:00:00 HDT,+0+0j,+0+0j,+494.366-265.859j,+430.055-216.096j,+425.558-213.105j,-4.01835e-05+0.00358225j,+49.0417-39.8234j,+0+0j,+64.3111-49.7707j
2000-08-02 23:00:00 HDT,+0+0j,+0+0j,+494.366-265.859j,+430.055-216.096j,+425.558-213.105j,-4.01835e-05+0.00358225j,+49.0417-39.8234j,+0+0j,+64.3111-49.7707j
2000-08-03 00:00:00 HDT,+0+0j,+0+0j,+494.366-265.859j,+430.055-216.096j,+425.558-213.105j,-4.01835e-05+0.00358225j,+49.0417-39.8234j,+0+0j,+64.3111-49.7707j
